rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
584,sonho,0,noun,428,161.069
585,tu és,1,mwe,428,161.069
586,puta,0,noun,427,160.692
587,erva,0,noun,425,159.940
588,minha vida,1,mwe,424,159.563
589,oportunidade,0,noun,424,159.563
590,lutar,0,verb,423,159.187
591,pobre,0,unk,423,159.187
592,especial,0,adj,422,158.811
593,irmã,0,unk,419,157.682
594,má,0,unk,419,157.682
595,branco,0,noun,417,156.929
596,hospital,0,adj,413,155.424
597,jurar,0,verb,413,155.424
598,atenção,0,noun,411,154.671
599,inocente,0,adj,410,154.295
600,música,0,adj,409,153.919
601,peça,0,noun,409,153.919
602,convidar,0,verb,408,153.542
603,grupo,0,noun,408,153.542
604,livre,0,unk,408,153.542
605,concordar,0,verb,407,153.166
606,comboio,0,noun,406,152.790
607,par,0,unk,405,152.413
608,despachar,0,verb,402,151.284
609,simple,0,unk,401,150.908
610,acerca,0,unk,399,150.155
611,forte,0,unk,399,150.155
612,erro,0,noun,398,149.779
613,sob,0,prep,398,149.779
614,demorar,0,verb,395,148.650
615,longo,0,noun,395,148.650
616,supor,0,unk,393,147.897
617,cabelo,0,noun,392,147.521
618,caixa,0,noun,392,147.521
619,sinal,0,adj,392,147.521
620,respeito,0,noun,390,146.768
621,chão,0,noun,388,146.016
622,limpar,0,verb,387,145.639
623,recuperar,0,verb,387,145.639
624,telefonar,0,verb,387,145.639
625,resposta,0,noun,386,145.263
626,escolher,0,verb,384,144.510
627,novamente,0,adv,384,144.510
628,ter sido,1,mwe,384,144.510
629,doente,0,adj,383,144.134
630,sentido,0,noun,383,144.134
631,virar,0,verb,382,143.758
632,dor,0,unk,381,143.381
633,nascer,0,verb,380,143.005
634,avô,0,unk,379,142.629
635,chave,0,unk,378,142.252
636,rei,0,unk,378,142.252
637,perigoso,0,adj,375,141.123
638,avisar,0,verb,374,140.747
639,mala,0,noun,373,140.371
640,tio,0,noun,373,140.371
641,relação,0,noun,372,139.994
642,atacar,0,verb,371,139.618
643,braço,0,noun,371,139.618
644,nem sequer,1,mwe,371,139.618
645,país,0,unk,371,139.618
646,provar,0,verb,371,139.618
647,fogo,0,noun,370,139.242
648,conversa,0,noun,368,138.489
649,preço,0,noun,368,138.489
650,sistema,0,noun,367,138.113
651,caramba,0,intj,366,137.736
652,companhia,0,noun,366,137.736
653,gritar,0,verb,366,137.736
654,agradecer,0,verb,365,137.360
655,motivo,0,noun,364,136.984
656,cuidar,0,verb,363,136.607
657,quanto tempo,1,mwe,363,136.607
658,amiga,0,noun,362,136.231
659,avançar,0,verb,362,136.231
660,crime,0,unk,362,136.231
661,finalmente,0,adv,361,135.855
662,modo,0,noun,359,135.102
663,permitir,0,verb,359,135.102
664,presente,0,adj,358,134.726
665,aproximar,0,verb,357,134.349
666,conversar,0,verb,356,133.973
667,tenente,0,adj,356,133.973
668,janela,0,noun,355,133.597
669,discutir,0,verb,354,133.220
670,encontro,0,noun,354,133.220
671,fundo,0,noun,353,132.844
672,faca,0,unk,352,132.468
673,nisto,0,pron,352,132.468
674,cassete,0,unk,351,132.091
675,dívida,0,noun,351,132.091
676,largar,0,verb,351,132.091
677,céu,0,unk,350,131.715
678,divertir,0,verb,350,131.715
679,lei,0,unk,350,131.715
680,agarrar,0,verb,349,131.339
681,menino,0,adj,349,131.339
682,tua mãe,1,mwe,349,131.339
683,entregar,0,verb,348,130.962
684,carregar,0,verb,347,130.586
685,frio,0,noun,346,130.210
686,guarda,0,noun,346,130.210
687,posição,0,noun,346,130.210
688,dançar,0,verb,345,129.833
689,dúvida,0,noun,345,129.833
690,normal,0,adj,345,129.833
691,americano,0,adj,344,129.457
692,ataque,0,unk,344,129.457
693,considerar,0,verb,344,129.457
694,equipa,0,noun,344,129.457
695,miúda,0,noun,344,129.457
696,hipótese,0,unk,343,129.081
697,local,0,adj,343,129.081
698,serviço,0,noun,343,129.081
699,barco,0,noun,342,128.704
700,escutar,0,verb,341,128.328
701,merecer,0,verb,340,127.952
702,prender,0,verb,340,127.952
703,rir,0,verb,338,127.199
704,bebé,0,unk,337,126.823
705,inteiro,0,noun,334,125.694
706,monstro,0,noun,333,125.318
707,emprego,0,noun,331,124.565
708,ora,0,adv,331,124.565
709,vista,0,noun,331,124.565
710,espécie,0,unk,330,124.189
711,imagem,0,noun,329,123.812
712,liberdade,0,noun,329,123.812
713,testemunha,0,noun,329,123.812
714,bocado,0,noun,328,123.436
715,oferecer,0,verb,328,123.436
716,viagem,0,noun,328,123.436
717,fartar,0,verb,327,123.060
718,mesa,0,adj,326,122.683
719,surpresa,0,adj,325,122.307
720,connosco,0,noun,324,121.931
721,ovo,0,noun,324,121.931
722,incluir,0,verb,323,121.554
723,sobreviver,0,verb,322,121.178
724,apaixonar,0,verb,321,120.802
725,verificar,0,verb,321,120.802
726,daí,0,unk,320,120.425
727,escuta,0,noun,319,120.049
728,missão,0,noun,319,120.049
729,comandante,0,unk,318,119.673
730,descer,0,verb,318,119.673
731,ação,0,noun,317,119.296
732,cantar,0,verb,317,119.296
733,escritório,0,noun,317,119.296
734,imediatamente,0,adv,317,119.296
735,juntar,0,verb,317,119.296
736,antigo,0,noun,316,118.920
737,droga,0,noun,316,118.920
738,magoar,0,verb,316,118.920
739,perfeito,0,noun,316,118.920
740,final,0,adj,315,118.544
741,abandonar,0,verb,314,118.167
742,armar,0,verb,314,118.167
743,deitar,0,verb,314,118.167
744,pertencer,0,verb,314,118.167
745,soldado,0,noun,314,118.167
746,edifício,0,noun,313,117.791
747,ensinar,0,verb,313,117.791
748,idade,0,noun,313,117.791
749,regra,0,noun,313,117.791
750,maldizer,0,verb,312,117.415
751,preto,0,noun,312,117.415
752,apontar,0,verb,311,117.038
753,falhar,0,verb,311,117.038
754,professor,0,unk,311,117.038
755,espírito,0,noun,310,116.662
756,hotel,0,adj,310,116.662
757,inspetor,0,unk,310,116.662
758,padre,0,unk,310,116.662
759,raptar,0,verb,310,116.662
760,impedir,0,verb,308,115.909
761,interessante,0,unk,308,115.909
762,errado,0,noun,307,115.533
763,mente,0,adv,307,115.533
764,devolver,0,verb,306,115.157
765,marca,0,unk,306,115.157
766,mato,0,noun,306,115.157
767,sete,0,num,306,115.157
768,estado,0,noun,305,114.780
769,desejo,0,noun,304,114.404
770,sol,0,unk,304,114.404
771,mensagem,0,noun,303,114.028
772,oito,0,num,303,114.028
773,pelas,0,unk,303,114.028
774,visita,0,noun,303,114.028
775,banco,0,noun,302,113.651
776,justo,0,noun,302,113.651
777,peixe,0,unk,302,113.651
778,descansar,0,verb,300,112.899
779,incomodar,0,verb,300,112.899
780,negro,0,noun,299,112.522
781,acalmar,0,verb,298,112.146
782,alvo,0,noun,298,112.146
783,ambos,0,unk,298,112.146
784,inimigo,0,noun,298,112.146
785,treta,0,noun,298,112.146
786,esquerda,0,noun,297,111.770
787,sargento,0,noun,296,111.393
788,construir,0,verb,295,111.017
789,maravilhoso,0,adj,295,111.017
790,tribunal,0,adj,295,111.017
791,campo,0,noun,294,110.641
792,contacto,0,noun,294,110.641
793,dessa,0,noun,294,110.641
794,impossível,0,adj,294,110.641
795,ai,0,unk,293,110.264
796,pra,0,noun,293,110.264
797,cedo,0,adv,292,109.888
798,engraçado,0,noun,292,109.888
799,mijar,0,verb,292,109.888
800,provavelmente,0,adv,292,109.888
801,senão,0,conj,292,109.888
802,sugerir,0,verb,292,109.888
803,dum,0,unk,291,109.512
804,guardar,0,verb,291,109.512
805,mostra,0,noun,291,109.512
806,após,0,prep,290,109.135
807,cu,0,unk,290,109.135
808,doido,0,noun,290,109.135
809,monte,0,unk,290,109.135
